Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RP,Pesticides Use,97,Hungary,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,203.3,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,97,Hungary,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,190.1,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,99,Iceland,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,3.88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,99,Iceland,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,0.27,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,99,Iceland,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,3.23,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,99,Iceland,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,0.36,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,99,Iceland,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,0.02,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,104,Ireland,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,3006.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,104,Ireland,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,51.02,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,104,Ireland,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,2038,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,104,Ireland,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,630,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,104,Ireland,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,37.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,104,Ireland,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,104,Ireland,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,248,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,58825,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,106,Italy,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,9099,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,3611,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,7585,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,36967,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,313,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,885,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,106,Italy,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,338,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,110,Japan,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,53543.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,110,Japan,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,18030.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,110,Japan,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,12349.5,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,110,Japan,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,22699.8,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,110,Japan,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,461.6,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,108,Kazakhstan,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,11158.77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,108,Kazakhstan,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,645.4,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,108,Kazakhstan,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,9421.4,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,108,Kazakhstan,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,812,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,108,Kazakhstan,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,262.2,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,108,Kazakhstan,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,0,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,120,Lao People's Democratic Republic,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,120,Lao People's Democratic Republic,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,0.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,120,Lao People's Democratic Republic,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1.97,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,120,Lao People's Democratic Republic,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,0.83,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,119,Latvia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,1417.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,119,Latvia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,64,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,119,Latvia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,847.5,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,119,Latvia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,224.7,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,119,Latvia,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,274.5,W,Data reported on country official publications or web sites (Official) or trade country files
RP,Pesticides Use,126,Lithuania,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,2545.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,126,Lithuania,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,43.6,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,126,Lithuania,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1394.2,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,126,Lithuania,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,604.8,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,126,Lithuania,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,502.9,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,129,Madagascar,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,453.88,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,129,Madagascar,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,237,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,129,Madagascar,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,102.4,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,129,Madagascar,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,107.84,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,129,Madagascar,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,1.54,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,129,Madagascar,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,3.74,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,129,Madagascar,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,1.36,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,130,Malawi,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,2358.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,130,Malawi,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,574.71,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,130,Malawi,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1179.59,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,130,Malawi,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,419.64,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,130,Malawi,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,0.96,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,130,Malawi,5161,Use,1356,Plant Growth Regulators,2014,2014,tonnes of active ingredients,96.72,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,130,Malawi,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,86.39,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,131,Malaysia,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,49199.43,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,131,Malaysia,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,4053.45,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,131,Malaysia,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,41060.98,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,131,Malaysia,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,4041.06,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,131,Malaysia,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,32.21,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,131,Malaysia,5161,Use,1353,Seed Treatm Insecticides,2014,2014,tonnes of active ingredients,1.25,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,131,Malaysia,5161,Use,1359,Other Pesticides nes,2014,2014,tonnes of active ingredients,8.15,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,132,Maldives,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,363.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,132,Maldives,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,347,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,132,Maldives,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,0.81,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,132,Maldives,5161,Use,1352,Seed Treatm Fungicides,2014,2014,tonnes of active ingredients,3.57,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,134,Malta,5161,Use,1357,Pesticides,2014,2014,tonnes of active ingredients,125,A,"Aggregate, may include official, semi-official, estimated or calculated data"
RP,Pesticides Use,134,Malta,5161,Use,1309,Insecticides,2014,2014,tonnes of active ingredients,0.31,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,134,Malta,5161,Use,1354,Mineral Oils,2014,2014,tonnes of active ingredients,0.23,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,134,Malta,5161,Use,1320,Herbicides,2014,2014,tonnes of active ingredients,1.47,Q,Official data reported on FAO Questionnaires from countries
RP,Pesticides Use,134,Malta,5161,Use,1331,Fungicides&Bactericides,2014,2014,tonnes of active ingredients,122.99,Q,Official data reported on FAO Questionnaires from countries
